leftId	rightId	blockNum	leftCluster	rightCluster
Cume10g0139	Bhhi7g0767	19		
Cume10g0414	Bhhi7g0500	20		
Cume10g0408	Bhhi7g0550	20		
Cume10g0386	Bhhi7g0596	20		
Cume10g0337	Bhhi7g0646	20		
Cume10g0287	Bhhi7g0647	20		
Cume10g1121	Bhhi7g0258	22		
Cume10g1158	Bhhi7g0286	22		
Cume10g1197	Bhhi7g0288	22		
Cume10g1224	Bhhi7g0300	22		
Cume8g0501	Bhhi4g0201	1		
Cume8g0502	Bhhi4g0202	1		
Cume8g0503	Bhhi4g0203	1		
Cume8g0504	Bhhi4g0204	1		
Cume8g0508	Bhhi4g0205	1		
Cume8g0521	Bhhi4g0210	1		
Cume8g0535	Bhhi4g0215	1		
Cume8g0551	Bhhi4g0221	1		
Cume8g0571	Bhhi4g0261	1		
Cume8g0578	Bhhi4g0264	1		
Cume8g0582	Bhhi4g0267	1		
Cume8g0583	Bhhi4g0268	1		
Cume8g0586	Bhhi4g0272	1		
Cume8g0596	Bhhi4g0276	1		
Cume8g0601	Bhhi4g0282	1		
Cume8g0618	Bhhi4g0295	1		
Cume8g0624	Bhhi4g0298	1		
Cume8g0631	Bhhi4g0299	1		
Cume8g0653	Bhhi4g0322	1		
Cume8g0664	Bhhi4g0323	1		
Cume8g0671	Bhhi4g0329	1		
Cume8g0672	Bhhi4g0331	1		
Cume8g0677	Bhhi4g0338	1		
Cume8g0678	Bhhi4g0340	1		
Cume8g0679	Bhhi4g0341	1		
Cume8g0785	Bhhi4g0506	2		
Cume8g0782	Bhhi4g0509	2		
Cume8g0781	Bhhi4g0511	2		
Cume8g0769	Bhhi4g0514	2		
Cume8g0765	Bhhi4g0517	2		
Cume8g0761	Bhhi4g0520	2		
Cume8g0756	Bhhi4g0529	2		
Cume8g0751	Bhhi4g0531	2		
Cume8g0747	Bhhi4g0543	2		
Cume8g0744	Bhhi4g0545	2		
Cume8g0742	Bhhi4g0547	2		
Cume8g0740	Bhhi4g0556	2		
Cume8g0739	Bhhi4g0557	2		
Cume8g0695	Bhhi4g0558	2		
Cume8g1021	Bhhi4g0036	3		
Cume8g0998	Bhhi4g0056	3		
Cume8g0969	Bhhi4g0068	3		
Cume8g0952	Bhhi4g0078	3		
Cume8g0938	Bhhi4g0095	3		
Cume8g0937	Bhhi4g0096	3		
Cume8g0887	Bhhi4g0139	3		
Cume8g0837	Bhhi4g0185	3		
Cume8g0831	Bhhi4g0190	3		
Cume8g0821	Bhhi4g0194	3		
Cume8g0772	Bhhi4g0199	3		
Cume8g2521	Bhhi4g1459	4		
Cume8g2520	Bhhi4g1464	4		
Cume8g2511	Bhhi4g1472	4		
Cume8g2509	Bhhi4g1474	4		
Cume8g2492	Bhhi4g1479	4		
Cume8g2462	Bhhi4g1488	4		
Cume8g2431	Bhhi4g1498	4		
Cume8g2430	Bhhi4g1500	4		
Cume8g2422	Bhhi4g1508	4		
Cume8g2402	Bhhi4g1553	4		
Cume8g2359	Bhhi4g1554	4		
Cume8g2104	Bhhi4g1411	6		
Cume8g2124	Bhhi4g1418	6		
Cume8g2142	Bhhi4g1430	6		
Cume8g2169	Bhhi4g1438	6		
Cume8g2175	Bhhi4g1439	6		
Cume8g2206	Bhhi4g1445	6		
Cume8g1869	Bhhi4g1179	7		
Cume8g1840	Bhhi4g1182	7		
Cume8g1808	Bhhi4g1183	7		
Cume8g1788	Bhhi4g1198	7		
Cume8g1756	Bhhi4g1216	7		
Cume8g1712	Bhhi4g1224	7		
Cume8g0701	Bhhi4g0612	8		
Cume8g0704	Bhhi4g0613	8		
Cume8g0710	Bhhi4g0618	8		
Cume8g0734	Bhhi4g0625	8		
Cume8g0765	Bhhi4g0658	8		
Cume8g0948	Bhhi4g0645	9		
Cume8g0969	Bhhi4g0648	9		
Cume8g0972	Bhhi4g0671	9		
Cume8g0990	Bhhi4g0688	9		
Cume8g1135	Bhhi4g0104	10		
Cume8g1161	Bhhi4g0108	10		
Cume8g1164	Bhhi4g0109	10		
Cume8g1204	Bhhi4g0151	10		
Cume2g0611	Bhhi10g0159	1		
Cume2g0589	Bhhi10g0162	1		
Cume2g0573	Bhhi10g0166	1		
Cume2g0545	Bhhi10g0178	1		
Cume2g0537	Bhhi10g0180	1		
Cume2g0530	Bhhi10g0200	1		
Cume2g0520	Bhhi10g0208	1		
Cume2g0486	Bhhi10g0215	1		
Cume2g0484	Bhhi10g0216	1		
Cume2g0483	Bhhi10g0217	1		
Cume2g0471	Bhhi10g0231	1		
Cume2g0441	Bhhi10g0258	1		
Cume2g0427	Bhhi10g0290	1		
Cume2g0382	Bhhi10g0291	1		
Cume2g0794	Bhhi10g0259	2		
Cume2g0788	Bhhi10g0269	2		
Cume2g0784	Bhhi10g0270	2		
Cume2g0776	Bhhi10g0306	2		
Cume2g0766	Bhhi10g0345	2		
Cume2g0722	Bhhi10g0362	2		
Cume2g0955	Bhhi10g0003	3		
Cume2g0913	Bhhi10g0006	3		
Cume2g0868	Bhhi10g0023	3		
Cume2g0859	Bhhi10g0066	3		
Cume2g0821	Bhhi10g0078	3		
Cume2g0061	Bhhi10g0540	4		
Cume2g0072	Bhhi10g0560	4		
Cume2g0115	Bhhi10g0574	4		
Cume2g0132	Bhhi10g0583	4		
Cume2g0189	Bhhi10g1287	5		
Cume2g0194	Bhhi10g1300	5		
Cume2g0224	Bhhi10g1303	5		
Cume2g0268	Bhhi10g1342	5		
Cume2g1785	Bhhi10g0378	6		
Cume2g1804	Bhhi10g0382	6		
Cume2g1832	Bhhi10g0401	6		
Cume2g1864	Bhhi10g0408	6		
Cume5g0769	Bhhi12g0923	1		
Cume5g0767	Bhhi12g0925	1		
Cume5g0737	Bhhi12g0965	1		
Cume5g0736	Bhhi12g0966	1		
Cume5g0735	Bhhi12g0967	1	Left_Cume5_cluster_1	Right_Bhhi12_cluster_3
Cume5g0732	Bhhi12g0972	1		
Cume5g0731	Bhhi12g0973	1		
Cume5g0729	Bhhi12g0975	1		
Cume5g0727	Bhhi12g0978	1		
Cume5g0723	Bhhi12g0979	1		
Cume5g0722	Bhhi12g0980	1		
Cume5g0721	Bhhi12g0981	1		
Cume5g0720	Bhhi12g0982	1		
Cume5g0719	Bhhi12g0983	1		
Cume5g0718	Bhhi12g0984	1		
Cume5g0716	Bhhi12g0986	1		
Cume5g0714	Bhhi12g0987	1		
Cume5g0713	Bhhi12g0988	1		
Cume5g0712	Bhhi12g0989	1		
Cume5g0711	Bhhi12g0990	1		
Cume5g0710	Bhhi12g0991	1		
Cume5g0709	Bhhi12g0992	1		
Cume5g0704	Bhhi12g0993	1		
Cume5g0703	Bhhi12g0994	1		
Cume5g0697	Bhhi12g0995	1		
Cume5g0694	Bhhi12g0996	1		
Cume5g0693	Bhhi12g0997	1		
Cume5g0692	Bhhi12g0999	1	Left_Cume5_cluster_1	Right_Bhhi12_cluster_3
Cume5g0661	Bhhi12g1001	1		
Cume5g0660	Bhhi12g1002	1		
Cume5g0659	Bhhi12g1003	1		
Cume5g0641	Bhhi12g1018	1		
Cume5g0639	Bhhi12g1019	1		
Cume5g0638	Bhhi12g1020	1		
Cume5g0621	Bhhi12g1029	1		
Cume5g0620	Bhhi12g1030	1		
Cume5g0619	Bhhi12g1031	1		
Cume5g0618	Bhhi12g1032	1		
Cume5g0617	Bhhi12g1033	1		
Cume5g0610	Bhhi12g1034	1		
Cume5g0609	Bhhi12g1035	1		
Cume5g0608	Bhhi12g1036	1		
Cume5g0607	Bhhi12g1037	1		
Cume5g0606	Bhhi12g1039	1		
Cume5g0605	Bhhi12g1040	1		
Cume5g0604	Bhhi12g1041	1		
Cume5g0602	Bhhi12g1043	1		
Cume5g0601	Bhhi12g1044	1		
Cume5g0595	Bhhi12g1046	1		
Cume5g0594	Bhhi12g1048	1		
Cume5g0591	Bhhi12g1049	1		
Cume5g0588	Bhhi12g1052	1		
Cume5g0585	Bhhi12g1054	1		
Cume5g0584	Bhhi12g1055	1		
Cume5g0583	Bhhi12g1056	1		
Cume5g0582	Bhhi12g1057	1		
Cume5g0581	Bhhi12g1058	1		
Cume5g0580	Bhhi12g1059	1		
Cume5g0578	Bhhi12g1060	1		
Cume5g0576	Bhhi12g1061	1		
Cume5g0575	Bhhi12g1062	1		
Cume5g0573	Bhhi12g1063	1		
Cume5g0571	Bhhi12g1064	1		
Cume5g0570	Bhhi12g1065	1		
Cume5g0567	Bhhi12g1066	1		
Cume5g0565	Bhhi12g1067	1		
Cume5g0557	Bhhi12g1071	1		
Cume5g0555	Bhhi12g1074	1		
Cume5g0554	Bhhi12g1075	1		
Cume5g0553	Bhhi12g1076	1		
Cume5g0551	Bhhi12g1077	1		
Cume5g0550	Bhhi12g1079	1		
Cume5g0549	Bhhi12g1080	1		
Cume5g0547	Bhhi12g1081	1		
Cume5g0546	Bhhi12g1082	1		
Cume5g0544	Bhhi12g1083	1		
Cume5g0540	Bhhi12g1086	1		
Cume5g0539	Bhhi12g1087	1		
Cume5g0538	Bhhi12g1088	1		
Cume5g0537	Bhhi12g1090	1		
Cume5g0536	Bhhi12g1092	1		
Cume5g0535	Bhhi12g1093	1		
Cume5g0530	Bhhi12g1095	1		
Cume5g0529	Bhhi12g1096	1		
Cume5g0525	Bhhi12g1102	1		
Cume5g0522	Bhhi12g1105	1		
Cume5g0521	Bhhi12g1106	1		
Cume5g0520	Bhhi12g1108	1		
Cume5g0485	Bhhi12g1110	1		
Cume5g0484	Bhhi12g1111	1		
Cume5g0481	Bhhi12g1113	1		
Cume5g0480	Bhhi12g1114	1		
Cume5g0479	Bhhi12g1115	1		
Cume5g0478	Bhhi12g1116	1		
Cume5g0477	Bhhi12g1119	1		
Cume5g0476	Bhhi12g1120	1		
Cume5g0475	Bhhi12g1121	1		
Cume5g0473	Bhhi12g1122	1		
Cume5g0423	Bhhi12g1126	1		
Cume5g0749	Bhhi12g0918	2		
Cume5g0756	Bhhi12g0922	2		
Cume5g0767	Bhhi12g0925	2		
Cume5g0773	Bhhi12g0926	2		
Cume5g0775	Bhhi12g0928	2		
Cume5g0784	Bhhi12g0929	2		
Cume5g0789	Bhhi12g0934	2		
Cume5g0790	Bhhi12g0935	2		
Cume5g0791	Bhhi12g0936	2		
Cume5g0795	Bhhi12g0938	2		
Cume5g0798	Bhhi12g0939	2		
Cume5g0799	Bhhi12g0940	2		
Cume5g0802	Bhhi12g0941	2		
Cume5g0803	Bhhi12g0942	2		
Cume5g0805	Bhhi12g0943	2		
Cume5g0807	Bhhi12g0945	2		
Cume5g0810	Bhhi12g0947	2		
Cume5g0811	Bhhi12g0948	2		
Cume5g0812	Bhhi12g0949	2		
Cume5g0813	Bhhi12g0951	2		
Cume5g0815	Bhhi12g0955	2		
Cume5g0824	Bhhi12g0959	2		
Cume5g0825	Bhhi12g0960	2		
Cume5g0826	Bhhi12g0961	2		
Cume5g0829	Bhhi12g0962	2		
Cume5g0830	Bhhi12g0963	2		
Cume5g0489	Bhhi12g1499	3		
Cume5g0490	Bhhi12g1500	3		
Cume5g0491	Bhhi12g1501	3		
Cume5g0494	Bhhi12g1504	3		
Cume5g0495	Bhhi12g1505	3		
Cume5g0496	Bhhi12g1506	3		
Cume5g0497	Bhhi12g1507	3		
Cume5g0500	Bhhi12g1508	3		
Cume5g0511	Bhhi12g1510	3		
Cume5g0513	Bhhi12g1513	3		
Cume5g0514	Bhhi12g1514	3		
Cume5g0515	Bhhi12g1515	3		
Cume5g0516	Bhhi12g1516	3		
Cume5g0517	Bhhi12g1517	3		
Cume5g0518	Bhhi12g1518	3		
Cume5g0520	Bhhi12g1519	3		
Cume5g0521	Bhhi12g1520	3		
Cume5g0283	Bhhi12g1140	5		
Cume5g0282	Bhhi12g1141	5		
Cume5g0281	Bhhi12g1143	5		
Cume5g0280	Bhhi12g1145	5		
Cume5g0279	Bhhi12g1146	5		
Cume5g0278	Bhhi12g1147	5		
Cume5g0277	Bhhi12g1149	5		
Cume5g0275	Bhhi12g1150	5		
Cume5g0274	Bhhi12g1151	5		
Cume5g0272	Bhhi12g1152	5		
Cume5g0271	Bhhi12g1153	5		
Cume5g0232	Bhhi12g1156	5		
Cume5g0813	Bhhi12g0866	6		
Cume5g0844	Bhhi12g0905	6		
Cume5g0845	Bhhi12g0906	6		
Cume5g0862	Bhhi12g0907	6		
Cume5g0867	Bhhi12g0908	6		
Cume5g0868	Bhhi12g0910	6		
Cume5g0874	Bhhi12g0911	6		
Cume5g0876	Bhhi12g0912	6		
Cume5g0877	Bhhi12g0915	6		
Cume5g0880	Bhhi12g0916	6		
Cume5g0881	Bhhi12g0917	6		
Cume5g0261	Bhhi12g1205	7		
Cume5g0262	Bhhi12g1206	7		
Cume5g0263	Bhhi12g1207	7		
Cume5g0264	Bhhi12g1208	7		
Cume5g0265	Bhhi12g1209	7		
Cume5g0266	Bhhi12g1210	7		
Cume5g0267	Bhhi12g1211	7		
Cume5g0268	Bhhi12g1212	7		
Cume5g0270	Bhhi12g1214	7		
Cume5g0286	Bhhi12g1239	7		
Cume5g1816	Bhhi12g1085	8		
Cume5g1799	Bhhi12g1092	8		
Cume5g1770	Bhhi12g1115	8		
Cume5g1762	Bhhi12g1139	8		
Cume5g1741	Bhhi12g1159	8		
Cume5g1709	Bhhi12g1172	8		
Cume5g1665	Bhhi12g1205	8		
Cume5g1663	Bhhi12g1206	8		
Cume5g1657	Bhhi12g1207	8		
Cume5g1607	Bhhi12g1208	8		
Cume5g1841	Bhhi12g0299	10		
Cume5g1817	Bhhi12g0347	10		
Cume5g1783	Bhhi12g0349	10		
Cume5g1769	Bhhi12g0393	10		
Cume5g1729	Bhhi12g0395	10		
Cume5g1570	Bhhi12g1270	11		
Cume5g1565	Bhhi12g1277	11		
Cume5g1536	Bhhi12g1297	11		
Cume5g1512	Bhhi12g1327	11		
Cume5g1465	Bhhi12g1339	11		
Cume5g1581	Bhhi12g1349	13		
Cume5g1583	Bhhi12g1350	13		
Cume5g1601	Bhhi12g1372	13		
Cume5g1607	Bhhi12g1379	13		
Cume5g1777	Bhhi12g1505	14		
Cume5g1783	Bhhi12g1515	14		
Cume5g1784	Bhhi12g1516	14		
Cume5g1814	Bhhi12g1555	14		
Cume5g1772	Bhhi12g0600	15		
Cume5g1809	Bhhi12g0614	15		
Cume5g1841	Bhhi12g0644	15		
Cume5g1853	Bhhi12g0662	15		
Cume5g1816	Bhhi12g0251	16		
Cume5g1821	Bhhi12g0254	16		
Cume5g1841	Bhhi12g0299	16		
Cume5g1881	Bhhi12g0341	16		
Cume5g1223	Bhhi12g0905	17		
Cume5g1253	Bhhi12g0952	17		
Cume5g1256	Bhhi12g0953	17		
Cume5g1258	Bhhi12g0954	17		
Cume5g0481	Bhhi12g0332	18		
Cume5g0515	Bhhi12g0349	18		
Cume5g0555	Bhhi12g0359	18		
Cume5g0575	Bhhi12g0405	18		
Cume5g0416	Bhhi12g1488	20		
Cume5g0446	Bhhi12g1505	20		
Cume5g0454	Bhhi12g1510	20		
Cume5g0458	Bhhi12g1515	20		
Cume10g0899	Bhhi3g1255	1		
Cume10g0923	Bhhi3g1275	1		
Cume10g0935	Bhhi3g1289	1		
Cume10g0983	Bhhi3g1303	1		
Cume10g1003	Bhhi3g1307	1		
Cume10g1006	Bhhi3g1311	1		
Cume10g1036	Bhhi3g1338	1		
Cume10g1062	Bhhi3g1347	1		
Cume10g0895	Bhhi3g1006	2		
Cume10g0878	Bhhi3g1007	2		
Cume10g0875	Bhhi3g1008	2		
Cume10g0855	Bhhi3g1012	2		
Cume10g0847	Bhhi3g1016	2		
Cume10g0826	Bhhi3g1032	2		
Cume10g0822	Bhhi3g1039	2		
Cume10g0773	Bhhi3g1041	2		
Cume10g0165	Bhhi3g1112	3		
Cume10g0163	Bhhi3g1123	3		
Cume10g0150	Bhhi3g1154	3		
Cume10g0109	Bhhi3g1185	3		
Cume10g0076	Bhhi3g1210	3		
Cume10g0026	Bhhi3g1220	3		
Cume10g0468	Bhhi3g1208	4		
Cume10g0446	Bhhi3g1254	4		
Cume10g0419	Bhhi3g1299	4		
Cume10g0407	Bhhi3g1320	4		
Cume10g0395	Bhhi3g1329	4		
Cume10g0353	Bhhi3g1335	4		
Cume10g0124	Bhhi3g0077	5		
Cume10g0076	Bhhi3g0102	5		
Cume10g0070	Bhhi3g0112	5		
Cume10g0066	Bhhi3g0143	5		
Cume10g0019	Bhhi3g0175	5		
Cume10g0139	Bhhi3g0920	6		
Cume10g0132	Bhhi3g0925	6		
Cume10g0102	Bhhi3g0958	6		
Cume10g0086	Bhhi3g0980	6		
Cume10g0045	Bhhi3g1006	6		
Cume10g0515	Bhhi3g1413	7		
Cume10g0473	Bhhi3g1423	7		
Cume10g0439	Bhhi3g1430	7		
Cume10g0414	Bhhi3g1459	7		
Cume10g0376	Bhhi3g1483	7		
Cume10g0775	Bhhi3g0644	8		
Cume10g0771	Bhhi3g0684	8		
Cume10g0759	Bhhi3g0690	8		
Cume10g0728	Bhhi3g0713	8		
Cume10g0681	Bhhi3g0716	8		
Cume10g0376	Bhhi3g0794	9		
Cume10g0417	Bhhi3g0827	9		
Cume10g0459	Bhhi3g0830	9		
Cume10g0482	Bhhi3g0844	9		
Cume7g1660	Bhhi10g0438	1		
Cume7g1626	Bhhi10g0476	1		
Cume7g1624	Bhhi10g0520	1		
Cume7g1602	Bhhi10g0552	1		
Cume7g1586	Bhhi10g0563	1		
Cume7g1536	Bhhi10g0570	1		
Cume7g1788	Bhhi10g0766	2		
Cume7g1754	Bhhi10g0781	2		
Cume7g1729	Bhhi10g0825	2		
Cume7g1720	Bhhi10g0842	2		
Cume7g1703	Bhhi10g0868	2		
Cume7g1656	Bhhi10g0871	2		
Cume7g0306	Bhhi10g0942	3	Left_Cume7_cluster_1	Right_Bhhi10_cluster_1
Cume7g0307	Bhhi10g0943	3	Left_Cume7_cluster_1	Right_Bhhi10_cluster_1
Cume7g0313	Bhhi10g0947	3	Left_Cume7_cluster_1	Right_Bhhi10_cluster_1
Cume7g0317	Bhhi10g0952	3		
Cume7g0323	Bhhi10g0960	3		
Cume7g0286	Bhhi10g1350	4		
Cume7g0304	Bhhi10g1364	4		
Cume7g0348	Bhhi10g1392	4		
Cume7g0376	Bhhi10g1412	4		
Cume7g0381	Bhhi10g1447	4		
Cume7g0313	Bhhi10g0940	5	Left_Cume7_cluster_1	Right_Bhhi10_cluster_1
Cume7g0312	Bhhi10g0942	5	Left_Cume7_cluster_1	Right_Bhhi10_cluster_1
Cume7g0307	Bhhi10g0943	5	Left_Cume7_cluster_1	Right_Bhhi10_cluster_1
Cume7g0305	Bhhi10g0944	5	Left_Cume7_cluster_1	Right_Bhhi10_cluster_1
Cume7g0257	Bhhi10g0947	5		Right_Bhhi10_cluster_1
Cume7g1697	Bhhi10g1245	6		
Cume7g1689	Bhhi10g1261	6		
Cume7g1678	Bhhi10g1272	6		
Cume7g1667	Bhhi10g1292	6		
Cume7g1624	Bhhi10g1298	6		
Cume7g0342	Bhhi10g0613	7		
Cume7g0343	Bhhi10g0644	7		
Cume7g0388	Bhhi10g0665	7		
Cume7g0422	Bhhi10g0701	7		
Cume7g1691	Bhhi10g0157	9		
Cume7g1716	Bhhi10g0163	9		
Cume7g1766	Bhhi10g0208	9		
Cume7g1772	Bhhi10g0237	9		
Cume5g0285	Bhhi5g1352	1		
Cume5g0286	Bhhi5g1353	1		
Cume5g0287	Bhhi5g1354	1		
Cume5g0288	Bhhi5g1355	1		
Cume5g0289	Bhhi5g1356	1		
Cume5g0290	Bhhi5g1357	1		
Cume5g0293	Bhhi5g1358	1		
Cume5g0294	Bhhi5g1359	1		
Cume5g0295	Bhhi5g1360	1		
Cume5g0296	Bhhi5g1361	1		
Cume5g0297	Bhhi5g1362	1		
Cume5g0299	Bhhi5g1363	1	clusterUn	
Cume5g0300	Bhhi5g1364	1		
Cume5g0301	Bhhi5g1365	1		
Cume5g0302	Bhhi5g1366	1		
Cume5g0303	Bhhi5g1367	1		
Cume5g0304	Bhhi5g1368	1		
Cume5g0306	Bhhi5g1369	1		
Cume5g0307	Bhhi5g1370	1		
Cume5g0308	Bhhi5g1371	1		
Cume5g0309	Bhhi5g1373	1		
Cume5g0310	Bhhi5g1374	1		
Cume5g0312	Bhhi5g1376	1		
Cume5g0313	Bhhi5g1377	1		
Cume5g0315	Bhhi5g1378	1		
Cume5g0318	Bhhi5g1380	1		
Cume5g0319	Bhhi5g1381	1		
Cume5g0322	Bhhi5g1382	1		
Cume5g0323	Bhhi5g1384	1		
Cume5g0324	Bhhi5g1385	1		
Cume5g0325	Bhhi5g1386	1		
Cume5g0326	Bhhi5g1387	1		
Cume5g0327	Bhhi5g1388	1		
Cume5g0328	Bhhi5g1389	1		
Cume5g0329	Bhhi5g1390	1		
Cume5g0330	Bhhi5g1391	1		
Cume5g0331	Bhhi5g1393	1		
Cume5g0332	Bhhi5g1394	1		
Cume5g0333	Bhhi5g1395	1		
Cume5g0335	Bhhi5g1400	1		
Cume5g0720	Bhhi5g0032	2		
Cume5g0704	Bhhi5g0047	2		
Cume5g0703	Bhhi5g0050	2		
Cume5g0694	Bhhi5g0054	2		
Cume5g0692	Bhhi5g0062	2	Left_Cume5_cluster_1	Right_Bhhi5_cluster_1
Cume5g0660	Bhhi5g0067	2		
Cume5g0647	Bhhi5g0091	2		
Cume5g0622	Bhhi5g0100	2		
Cume5g0619	Bhhi5g0101	2		
Cume5g0610	Bhhi5g0105	2		
Cume5g0605	Bhhi5g0108	2		
Cume5g0604	Bhhi5g0109	2		
Cume5g0591	Bhhi5g0110	2		
Cume5g0576	Bhhi5g0121	2		
Cume5g0564	Bhhi5g0140	2		
Cume5g0557	Bhhi5g0141	2		
Cume5g0554	Bhhi5g0143	2		
Cume5g0518	Bhhi5g0167	2		
Cume5g0516	Bhhi5g0169	2		
Cume5g0511	Bhhi5g0171	2		
Cume5g0495	Bhhi5g0177	2		
Cume5g0482	Bhhi5g0189	2		
Cume5g0481	Bhhi5g0190	2		
Cume5g0476	Bhhi5g0193	2		
Cume5g0472	Bhhi5g0194	2		
Cume5g0431	Bhhi5g0209	2		
Cume5g0427	Bhhi5g0227	2		
Cume5g0426	Bhhi5g0231	2		
Cume5g0424	Bhhi5g0232	2		
Cume5g0423	Bhhi5g0233	2		
Cume5g0373	Bhhi5g0237	2		
Cume5g0376	Bhhi5g0430	3		
Cume5g0379	Bhhi5g0441	3		
Cume5g0380	Bhhi5g0442	3		
Cume5g0384	Bhhi5g0445	3		
Cume5g0387	Bhhi5g0453	3		
Cume5g0388	Bhhi5g0455	3		
Cume5g0389	Bhhi5g0456	3		
Cume5g0391	Bhhi5g0463	3		
Cume5g0396	Bhhi5g0465	3		
Cume5g0397	Bhhi5g0466	3		
Cume5g0398	Bhhi5g0467	3		
Cume5g0399	Bhhi5g0468	3		
Cume5g0406	Bhhi5g0469	3		
Cume5g0408	Bhhi5g0470	3		
Cume5g0409	Bhhi5g0471	3		
Cume5g0410	Bhhi5g0472	3		
Cume5g0411	Bhhi5g0473	3		
Cume5g0412	Bhhi5g0474	3		
Cume5g0413	Bhhi5g0475	3		
Cume5g0414	Bhhi5g0477	3		
Cume5g1659	Bhhi5g1264	4		
Cume5g1662	Bhhi5g1265	4		
Cume5g1663	Bhhi5g1266	4		
Cume5g1664	Bhhi5g1267	4		
Cume5g1665	Bhhi5g1268	4		
Cume5g1668	Bhhi5g1269	4		clusterUn
Cume5g1669	Bhhi5g1270	4		
Cume5g1670	Bhhi5g1272	4		
Cume5g1673	Bhhi5g1273	4		
Cume5g1675	Bhhi5g1274	4		
Cume5g1677	Bhhi5g1275	4		
Cume5g1678	Bhhi5g1276	4		
Cume5g1679	Bhhi5g1277	4		
Cume5g1688	Bhhi5g1278	4		
Cume5g1689	Bhhi5g1279	4		
Cume5g1690	Bhhi5g1280	4		
Cume5g1857	Bhhi5g0099	8		
Cume5g1825	Bhhi5g0129	8		
Cume5g1809	Bhhi5g0159	8		
Cume5g1797	Bhhi5g0162	8		
Cume5g1794	Bhhi5g0165	8		
Cume5g1792	Bhhi5g0166	8		
Cume5g1784	Bhhi5g0169	8		
Cume5g1777	Bhhi5g0177	8		
Cume5g1728	Bhhi5g0179	8		
Cume5g0369	Bhhi5g0197	9		
Cume5g0364	Bhhi5g0205	9		
Cume5g0353	Bhhi5g0220	9		
Cume5g0352	Bhhi5g0222	9		
Cume5g0350	Bhhi5g0224	9		
Cume5g0347	Bhhi5g0225	9		
Cume5g0301	Bhhi5g0248	9		
Cume5g0253	Bhhi5g0249	9		
Cume5g0324	Bhhi5g1295	10		
Cume5g0309	Bhhi5g1336	10		
Cume5g0295	Bhhi5g1358	10		
Cume5g0294	Bhhi5g1359	10		
Cume5g0293	Bhhi5g1360	10		
Cume5g0292	Bhhi5g1361	10		
Cume5g0248	Bhhi5g1362	10		
Cume5g0428	Bhhi5g0395	11		
Cume5g0383	Bhhi5g0439	11		
Cume5g0381	Bhhi5g0440	11		
Cume5g0380	Bhhi5g0442	11		
Cume5g0377	Bhhi5g0446	11		
Cume5g0327	Bhhi5g0447	11		
Cume5g1728	Bhhi5g1228	12		
Cume5g1724	Bhhi5g1230	12		
Cume5g1720	Bhhi5g1233	12		
Cume5g1677	Bhhi5g1274	12		
Cume5g1675	Bhhi5g1275	12		
Cume5g1636	Bhhi5g1276	12		
Cume5g0415	Bhhi5g1407	13		
Cume5g0416	Bhhi5g1408	13		
Cume5g0417	Bhhi5g1409	13		
Cume5g0418	Bhhi5g1410	13		
Cume5g0419	Bhhi5g1411	13		
Cume5g1946	Bhhi5g0075	16		
Cume5g1976	Bhhi5g0086	16		
Cume5g2019	Bhhi5g0106	16		
Cume5g2051	Bhhi5g0121	16		
Cume12g1762	Bhhi6g0255	1		
Cume12g1748	Bhhi6g0259	1		
Cume12g1744	Bhhi6g0266	1		
Cume12g1737	Bhhi6g0274	1		
Cume12g1728	Bhhi6g0279	1		
Cume12g1719	Bhhi6g0294	1		
Cume12g1717	Bhhi6g0295	1		
Cume12g1710	Bhhi6g0304	1		
Cume12g1709	Bhhi6g0305	1		
Cume12g1691	Bhhi6g0327	1		
Cume12g1684	Bhhi6g0328	1		
Cume12g1671	Bhhi6g0337	1		
Cume12g1670	Bhhi6g0338	1		
Cume12g1634	Bhhi6g0366	1		
Cume12g1602	Bhhi6g0369	1		
Cume12g1932	Bhhi6g0202	2		
Cume12g1954	Bhhi6g0207	2		
Cume12g1965	Bhhi6g0216	2		
Cume12g1978	Bhhi6g0234	2		
Cume12g1981	Bhhi6g0238	2		
Cume12g1993	Bhhi6g0247	2		
Cume12g1994	Bhhi6g0248	2		
Cume12g2005	Bhhi6g0252	2		
Cume12g1318	Bhhi6g0982	3		
Cume12g1316	Bhhi6g1030	3		
Cume12g1309	Bhhi6g1063	3		
Cume12g1303	Bhhi6g1091	3		
Cume12g1283	Bhhi6g1111	3		
Cume12g1247	Bhhi6g1116	3		
Cume12g1571	Bhhi6g0002	4		
Cume12g1566	Bhhi6g0004	4		
Cume12g1548	Bhhi6g0009	4		
Cume12g1523	Bhhi6g0058	4		
Cume12g1494	Bhhi6g0075	4		
Cume12g1446	Bhhi6g0082	4		
Cume12g1885	Bhhi6g0556	5		
Cume12g1847	Bhhi6g0560	5		
Cume12g1842	Bhhi6g0566	5		
Cume12g1797	Bhhi6g0595	5		
Cume12g1775	Bhhi6g0624	5		
Cume12g1728	Bhhi6g0630	5		
Cume12g0172	Bhhi6g0588	6		
Cume12g0171	Bhhi6g0590	6		
Cume12g0165	Bhhi6g0591	6		
Cume12g0146	Bhhi6g0603	6		
Cume12g0100	Bhhi6g0609	6		
Cume11g1218	Bhhi10g0699	1		
Cume11g1217	Bhhi10g0700	1		
Cume11g1216	Bhhi10g0701	1		
Cume11g1215	Bhhi10g0702	1		
